"","web-scraper-order","web-scraper-start-url","handle","name","content","replies","retweets","favorites","unix_timestamp","published_date","url"
"62","1555289286-15290","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Interesting to see Geoffrey Cox MP promoted to attorney general. known in some journalistic circles for his booming speeches and late arrivals  in court as defence QC in the Old Bailey during trial of Sun staff (all acquitted). He was always caught between the House and Court",1,"3","5",1.53e+12,2018-07-10 01:34:00,"/lisaocarroll/status/1016601622779133952"
"63","1555289286-15289","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Thailand cave rescue: all 12 boys and coach successfully rescued <U+2013> livehttps://www.theguardian.com/news/live/2018/jul/10/thai-cave-rescue-third-mission-planned-to-bring-out-remaining-boys-and-coach-live-updates?CMP=share_btn_tw<U+00A0>¡¦",NA,"3","8",1.53e+12,2018-07-10 05:10:00,"/lisaocarroll/status/1016655820749266945"
"64","1555289286-15288","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BREAKING Two more resignations over Brexit - Ben Bradley and Maria Caulfieldhttps://www.theguardian.com/politics/live/2018/jul/10/theresa-may-new-cabinet-boris-johnson-resignation-brexit-live?CMP=share_btn_tw<U+00A0>¡¦",2,"6","5",1.53e+12,2018-07-10 09:02:00,"/lisaocarroll/status/1016714179510784000"
"65","1555289286-15287","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Expect more hostile reaction from women over revelations that BBC media editor Amol Rajan paid more than BBC¡¯s Europe editor @BBCkatyaadler and @sarahmontague and other long standing outstanding women journalists. See this list of new entrants to high earners at the BBCpic.twitter.com/Wa7FdyGmgJ",6,"28","19",1.53e+12,2018-07-11 04:30:00,"/lisaocarroll/status/1017008129136123905"
"66","1555289286-15286","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BBC's list of new entrants on the high earners list will grate with so many hard-working male and female journalists at the BBC and also raise eyebrows among newspaper compadres who get paid a fraction of these sums. . Full BBC story here https://www.bbc.co.uk/news/entertainment-arts-44779292<U+00A0>¡¦https://twitter.com/lisaocarroll/status/1017008129136123905<U+00A0>¡¦",3,"6","9",1.53e+12,2018-07-11 06:19:00,"/lisaocarroll/status/1017035621238362112"
"67","1555289286-15285","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Maybe that's why Rees-Mogg and Kate Hoey were locked in talks for 10-15m at entrance to the chamber during PMQshttps://twitter.com/steve_hawkes/status/1017034789835198464<U+00A0>¡¦",NA,"5","6",1.53e+12,2018-07-11 06:53:00,"/lisaocarroll/status/1017044293377298432"
"68","1555289286-15284","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","HMRC boss Jon Thompson admits there is a ""systemic risk"" for customs system in event of no deal because there are 145,000 to 200,000 businesses who currently don't do customs declarations. Haven't started communicating with them. PAC selec committee",4,"35","26",1.53e+12,2018-07-11 07:51:00,"/lisaocarroll/status/1017058752745365504"
"69","1555289286-15283","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","HMRC boss Jon Thomspon ""I've lost 35 years this year because of worrying about Brexit"". He says this after Meg Hillier, MP, at PAC committee asks him if he ""sleeps well at night"" over customs nightmare ahead",NA,"17","20",1.53e+12,2018-07-11 07:53:00,"/lisaocarroll/status/1017059220468977667"
"70","1555289286-15282","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","HMRC needs to decision on Brexit ""autumn winter"" this year to be able to get companies who at present have no experience of making customs declarations up and ready in event of no deal March 2019.",1,"10","11",1.53e+12,2018-07-11 08:03:00,"/lisaocarroll/status/1017061924553613313"
"71","1555289286-15281","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","No deal would place an administrative burden of ¡Ì17bn to ¡Ì20bn on UK businesses, HMRC Jon Thompson confirms. He said this before, but Downing St pushed back. He repeated it today.",1,"53","60",1.53e+12,2018-07-11 08:35:00,"/lisaocarroll/status/1017069949825765379"
"72","1555289286-15280","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Annual ¡Ì17bn to ¡Ì20bn cost of customs declaration is for tax revenues of ¡Ì38.5bn. Is this really sensible, MPs ask HMRC boss Jon Thompson, in astonishment.",NA,"13","14",1.53e+12,2018-07-11 08:36:00,"/lisaocarroll/status/1017070222178705408"
"73","1555289286-15279","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Sir Geoffrey Clinton Brown astonished by HMRC figures - ¡Ì17bn to ¡Ì20bn a year cost to business to file customs declarations post Brexit, more than half the tax HMRC will collect. ""Won't this put lot of small business out of business?"" We just give ministers the advice, says HMRC.",7,"200","183",1.53e+12,2018-07-11 08:44:00,"/lisaocarroll/status/1017072190611689472"
"74","1555289286-15278","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","HMRC boss says Brexit situation ""It¡¯s not going to be optimal. we would continue to mature the system thru 2019 and 2020 but would not be an optimal situation. """,NA,"3","7",1.53e+12,2018-07-11 08:52:00,"/lisaocarroll/status/1017074193723256833"
"75","1555289286-15277","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Says the tax collected would be ¡Ì38.5bn - ¡Ì28bn on VAT, ¡Ì7bn excise
¡Ì3.5bn customs duty. This could change post Brexit if UK imposes tariffs on exports",1,"4","8",1.53e+12,2018-07-11 08:53:00,"/lisaocarroll/status/1017074498301059077"
"76","1555289286-15276","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","""Gob smacking"" contingency plan for Irish sea. Thousands of electricity generators on barges, equipment shipped back from Afghanistan. Scoop by @jimpickard at FT https://www.ft.com/content/dcd8bb09-d583-3407-9209-942ab7915513<U+00A0>¡¦ via @financialtimes",10,"57","60",1.53e+12,2018-07-11 09:18:00,"/lisaocarroll/status/1017080772388368384"
"77","1555289286-15275","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Goal for customer service at St Pancras!pic.twitter.com/iBLot5zSGK",1,"4","15",1.53e+12,2018-07-11 11:12:00,"/lisaocarroll/status/1017109467400491008"
"78","1555289286-15274","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","New Brexit secretary Dominic Raab's first interview
BBC: Are you in charge or is May and Robbins?
Raab: ""the PM is in charge of negotiations. I will be deputising for her. I plan to speak to Barnier later today and I will be in Brussels shortly.""",2,"15","6",1.53e+12,2018-07-12 00:14:00,"/lisaocarroll/status/1017306211040071680"
"79","1555289286-15273","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Raab says tariff collection would affect a ""relatively small number"" of trade on border. 
Yesterday HMRC boss says customs declarations would cost British biz between ¡Ì17bn to ¡Ì20bn every year.",1,"29","23",1.53e+12,2018-07-12 00:19:00,"/lisaocarroll/status/1017307497823170560"
"80","1555289286-15272","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Expect no details in the white paper on post freedom of movement policy other than people welcome on ""business trips, holidays, students"" says Raab on mobility framework...""Sajid Javid will obviously come up with an immigration policy"" That not due till november",2,"31","32",1.53e+12,2018-07-12 00:23:00,"/lisaocarroll/status/1017308381193883648"
"81","1555289286-15271","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BREAKING Brexit white paper seeks free movement for skilled workers and studentshttps://www.theguardian.com/politics/2018/jul/12/brexit-white-paper-seeks-free-movement-for-skilled-workers-and-students?CMP=share_btn_tw<U+00A0>¡¦",2,"13","9",1.53e+12,2018-07-12 04:50:00,"/lisaocarroll/status/1017375679388807169"
"82","1555289286-15270","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Raab scolded by John Bercow for not making white paper availabnle ""It is a source of considerable unhappiness in this chamber as is  manifest - that Raab is delivering a statement ...without copies of white paper not available""",1,"5","14",1.53e+12,2018-07-12 04:52:00,"/lisaocarroll/status/1017376260715175936"
"83","1555289286-15269","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Bercow - House suspended while White Paper distributed. Most regrettable that this situation has arisen. How can MPs question Raab without having copy of white paper. MPs angry. Lobby press had briefing. Journalists outside lobby covering Brexit did not. I feel their pain!",3,"37","38",1.53e+12,2018-07-12 04:57:00,"/lisaocarroll/status/1017377414765260800"
"84","1555289286-15268","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Here's link to White Paper. MPs got it just a few minutes ago - No time to to read 97 page doc to question Raab about it.https://www.gov.uk/government/publications/the-future-relationship-between-the-united-kingdom-and-the-european-union<U+00A0>¡¦",1,"20","9",1.53e+12,2018-07-12 05:03:00,"/lisaocarroll/status/1017378941940785154"
"85","1555289286-15267","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","White Paper acknowledges there will be ¡°more barriers to the UK¡¯s access to the EU market than is the case today¡±. This suggests will be unavoidable delays in Dover Calais routepic.twitter.com/iULWg4V2Of",2,"21","19",1.53e+12,2018-07-12 05:33:00,"/lisaocarroll/status/1017386566703046658"
"86","1555289286-15266","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","White Paper only mentions ¡°backstop¡± once and doesn¡¯t go any further than customs paper last month other than to say backstop on Irish border won¡¯t be neededpic.twitter.com/bCoyAoYW0N",4,"12","7",1.53e+12,2018-07-12 06:35:00,"/lisaocarroll/status/1017401976747786242"
"87","1555289286-15265","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BREAKING Ireland's deputy prime minister says EU will take white paper seriously and move to get negotiations restarted next Monday. ""I don't think we should go through the white paper and try to undermine it and find inconsistencies in it,"" he said.",3,"17","13",1.53e+12,2018-07-12 09:13:00,"/lisaocarroll/status/1017441786896310274"
"88","1555289286-15264","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Significant change in position from Ireland on the backstop. 
Coveney indicates it is okay for withdrawal treaty backstop wording and wider deal agreed at same time. See quotes below, taken from press doorstep in Dublin just nowpic.twitter.com/WjMeyux31f",16,"27","24",1.53e+12,2018-07-12 09:26:00,"/lisaocarroll/status/1017445159821283330"
"89","1555289286-15263","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","What he is saying is the sequencing red line is not so important now - he is saying that they can be agreed at same time. Up to now it was Irish border first. and as ""@MatthewOToole2 "" points out it's a ""de-dramatization""",NA,"5","4",1.53e+12,2018-07-12 10:29:00,"/lisaocarroll/status/1017461050675953664"
"90","1555289286-15262","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Business hails Brexit white paper as a 'massive step forward' but financial services say it is a ¡°real blow¡±https://www.theguardian.com/politics/2018/jul/12/business-hails-brexit-white-paper-as-a-massive-step-forward?CMP=Share_iOSApp_Other<U+00A0>¡¦",1,"5","5",1.53e+12,2018-07-12 11:03:00,"/lisaocarroll/status/1017469528236752897"
"91","1555289286-15261","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Toyota boss has called on EU leaders to work to ""avoid no deal"" Brexit at ""all cost"".  Johan van Zyl said that would ""not only impact UK operations but the entire supply and production chain in Europe""",3,"19","29",1.53e+12,2018-07-13 06:43:00,"/lisaocarroll/status/1017766460171710465"
"92","1555289286-15260","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Amazing - the missing link to the Novichok source may now be madehttps://twitter.com/BBCDomC/status/1017804013935517696<U+00A0>¡¦",NA,"14","18",1.53e+12,2018-07-13 09:15:00,"/lisaocarroll/status/1017804714023546880"
"93","1555289286-15259","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Mandelson in the Observer, Rees-Mogg in the Express and David Davis in the FT attacking May's Brexit https://www.ft.com/content/ee9c34ac-86af-11e8-9199-c2a4754b5a0e?emailId=5b4aff9c33348800042a1d25<U+00A0>¡¦ via @financialtimes",1,"10","2",1.53e+12,2018-07-15 01:28:00,"/lisaocarroll/status/1018411966359113733"
"94","1555289286-15258","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BREAKING Net migration from EU has fallen to lowest level in nearly five years, official figures show. 
An estimated 101,000 more people arrived in the UK from the bloc than left in 2017, the lowest for any 12-month period since the year to March 2013, when it stood at 95,000.",4,"12","10",1.53e+12,2018-07-16 03:09:00,"/lisaocarroll/status/1018799778996645888"
"95","1555289286-15257","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","One of US networks reporting Trump press conference the most ""disgraceful"" they have seen involving a US president - because instead of believing his own judiciary he believes Putin's over the Russian meddling in US election, Sky News reporting.",NA,"11","19",1.53e+12,2018-07-16 09:11:00,"/lisaocarroll/status/1018890910862635013"
